User ID,Mobile No.,User DOB,User Job,Duration,Intl_Plan,Voicemail_Plan,Voicemail_Messages,Day_Minutes,Day_Calls,Day_Charge,Eve_Minutes,Eve_Calls,Eve_Charge,Night_Minutes,Night_Calls,Night_Charge,Intl_Minutes,Intl_Calls,Intl_Charge,Service_Calls,Attrition
4711,6468480820,1966-09-03,Chartered legal executive (England and Wales),122,no,no,0.0,273.8,94,605.15,237.1,131,261.95,295.9,89,173.16,10.4,2,36.53,3,Yes
4722,7442739174,2004-07-28,Police officer,166,yes,no,0.0,191.3,120,422.76000000000005,167.3,88,184.86,162.9,110,95.29,10.2,2,35.75,2,Yes
4736,8170249573,1943-11-15,"Clinical scientist, histocompatibility and immunogenetics",21,no,no,0.0,254.3,87,561.99,215.5,95,238.16,236.3,98,138.19,11.6,5,40.69,1,Yes
4738,8017172742,1978-09-26,Astronomer,137,no,no,0.0,111.8,106,247.13000000000002,,89,311.48,233.0,93,136.37,11.5,4,40.43,4,Yes
4741,6744610885,1962-06-29,Architect,126,no,no,0.0,97.0,96,214.36999999999998,213.1,79,235.43,322.2,79,188.5,10.8,3,37.96,5,Yes
4745,9947387904,2004-12-28,"Merchandiser, retail",43,no,no,,253.6,110,560.43,253.3,92,279.89,161.3,103,94.38,10.2,3,35.75,3,Yes
4773,8808987309,1988-07-28,Airline pilot,62,no,no,0.0,119.3,,263.64,224.0,81,247.51999999999998,156.7,78,91.64999999999999,12.1,6,42.51,5,Yes
4774,8072610909,1999-04-20,"Engineer, manufacturing systems",84,no,yes,25.0,113.9,,251.68,257.0,99,284.05,214.5,98,125.45,12.9,8,45.24,4,Yes
4777,7461386709,1993-07-29,Product designer,78,no,no,0.0,254.1,112,561.6,215.9,80,238.55,267.1,124,156.26,16.3,3,57.2,0,Yes
4779,8133507528,1986-03-18,Arboriculturist,102,no,yes,48.0,134.0,83,296.14,234.3,128,258.96000000000004,197.3,107,115.44000000000001,7.8,4,27.43,6,Yes
4789,8662219424,1990-11-05,"Engineer, petroleum",98,no,no,0.0,136.9,120,302.51,180.6,84,199.54999999999998,172.9,94,101.14,11.9,4,41.73,4,Yes
4799,7262341435,1945-08-15,Clinical cytogeneticist,222,no,no,0.0,256.6,119,567.06,230.8,98,255.06,236.0,97,138.06,12.2,5,42.77,1,Yes
4804,6158677212,1975-12-25,Geochemist,91,no,no,0.0,271.9,106,600.86,231.9,116,256.23,247.0,110,144.56,9.3,3,32.629999999999995,1,Yes
4810,8773738895,1963-10-11,Broadcast presenter,126,no,no,0.0,284.0,92,627.64,199.7,78,220.60999999999999,203.4,141,118.95,6.6,2,23.14,1,Yes
4826,7188211733,1959-02-16,Clinical biochemist,83,yes,no,,197.6,105,436.6700000000001,177.5,96,196.17,,100,74.23,9.2,1,32.24,3,Yes
4833,8212038872,1984-03-28,"Psychologist, sport and exercise",172,no,no,0.0,290.5,123,642.07,253.0,77,279.63,159.3,96,93.21,11.3,5,39.65,2,Yes
4838,9438245066,1976-04-27,Veterinary surgeon,115,no,no,0.0,275.5,76,608.9200000000001,225.8,82,249.47000000000003,327.3,87,191.49,4.8,2,16.900000000000002,3,Yes
4857,8006598542,1991-05-17,Horticultural consultant,14,no,no,0.0,271.9,104,600.86,171.4,104,189.41,239.2,111,139.88,13.8,4,48.49,2,Yes
4862,6778792925,1991-07-21,Osteopath,74,yes,no,0.0,267.5,134,591.24,,110,267.93,223.0,108,130.51999999999998,8.3,4,29.120000000000005,3,Yes
4863,6321805623,1986-09-26,Research scientist (maths),26,no,no,,290.1,143,641.16,245.7,97,271.44,147.0,80,85.93,7.4,4,26.0,2,Yes
4891,8066241756,1982-06-20,Insurance risk surveyor,25,no,no,0.0,144.1,111,318.5,224.8,89,248.43,132.9,110,77.74000000000001,13.6,3,47.71,4,Yes
4896,9248431828,1963-12-18,Hospital doctor,132,,no,0.0,144.3,70,318.89,231.5,125,255.84,,137,177.97,7.0,2,24.57,1,Yes
4899,9521991348,1999-03-15,Special educational needs teacher,152,,no,0.0,298.1,113,658.84,228.0,119,251.94,228.1,98,133.38,8.2,4,28.73,4,Yes
4915,8426196578,1947-12-12,Office manager,141,no,no,0.0,301.4,87,666.12,269.2,111,297.44,148.6,95,86.97,14.4,5,50.57,0,Yes
4918,7634928797,1977-07-18,"Surveyor, building",38,yes,no,0.0,211.6,,467.61,106.9,68,118.17,239.2,99,139.88,14.1,11,49.53,0,Yes
4919,6987233996,2003-09-19,"Surveyor, land/geomatics",110,no,no,0.0,272.5,,602.29,288.9,113,319.28,,96,100.88,10.1,5,35.49,2,Yes
4920,9815783279,1951-10-01,Research scientist (maths),77,yes,no,,323.7,106,715.39,139.2,99,153.79,204.4,89,119.6,8.5,3,29.9,6,Yes
4922,9969470213,1979-01-27,"Designer, fashion/clothing",65,no,no,0.0,143.6,,317.33,187.7,96,207.35,200.2,104,117.13,9.3,2,32.629999999999995,3,Yes
4925,8578364355,1995-04-13,"Surveyor, mining",110,no,no,0.0,281.2,78,621.4,302.3,89,334.09999999999997,188.4,92,110.24000000000001,8.5,4,29.9,0,Yes
4938,8300127865,1995-03-17,Occupational psychologist,62,,no,,180.9,121,399.75,,107,148.46,179.3,74,104.91,8.6,2,30.159999999999997,2,Yes
4940,7684330180,1958-09-01,Chiropodist,30,no,no,0.0,112.9,81,249.47000000000003,224.8,68,248.43,188.4,122,110.24000000000001,11.3,7,39.65,4,Yes
4944,8821687168,1949-07-11,"Librarian, academic",132,no,no,0.0,265.8,122,587.47,285.1,90,314.99,183.6,124,107.38,13.6,9,47.71,2,Yes
4949,9260223207,1962-12-29,"Programmer, systems",114,,yes,,136.4,93,301.47,170.0,90,187.85,191.5,73,112.05999999999999,14.6,4,51.22,2,Yes
4954,9033493331,1944-08-03,Database administrator,90,no,no,,104.0,,229.84,,106,188.89,158.8,99,92.95,8.7,5,30.55,4,Yes
4960,9801236812,1945-08-02,"Engineer, maintenance",137,,no,0.0,312.4,110,690.43,231.1,73,255.32,120.1,78,70.2,10.6,2,37.18,1,Yes
4981,6141470916,1993-07-06,Personnel officer,73,no,no,0.0,177.2,118,391.56,270.5,84,298.87,241.8,112,141.44,12.3,2,43.16,3,Yes
4991,6665441428,1982-04-08,Land/geomatics surveyor,140,no,no,0.0,244.7,,540.8000000000001,258.6,101,285.74,,112,135.33,7.5,6,26.389999999999997,1,Yes
4992,9013446506,1977-03-06,"Therapist, music",97,no,no,0.0,252.6,,558.22,340.3,91,376.09,256.5,67,150.01999999999998,8.8,5,30.939999999999998,1,Yes
4997,8117511933,1986-10-17,"Radiographer, diagnostic",152,,no,0.0,184.2,90,407.03,256.8,73,283.78999999999996,213.6,113,124.92999999999999,14.7,2,51.61,3,Yes
406,7125607494,1989-06-12,Illustrator,92,yes,no,0.0,264.3,,584.09,160.9,115,177.84,198.6,73,116.22,9.3,5,,0,No
407,8971167506,1993-05-24,Personal assistant,21,no,no,0.0,146.0,78,322.66,109.7,79,121.16,247.4,108,144.69,6.8,7,23.92,0,No
409,6355826551,1947-12-27,Civil Service administrator,133,yes,no,0.0,127.3,108,281.32,251.3,81,277.68,135.0,88,79.04,10.3,3,36.14,1,No
410,9825768881,1944-06-23,Energy engineer,145,no,no,0.0,187.9,110,415.22,197.0,117,217.75,167.0,108,97.75999999999999,4.8,4,16.900000000000002,2,No
411,9219077343,1997-10-16,Chartered accountant,25,no,no,0.0,178.8,90,395.2,141.2,72,156.0,203.0,99,118.82000000000001,8.4,5,29.51,2,No
412,9361580017,1989-04-12,Educational psychologist,64,no,no,0.0,97.2,80,214.76,186.2,90,205.79,189.0,92,110.5,10.4,6,36.53,2,No
413,8557799804,1958-05-19,Chartered legal executive (England and Wales),85,no,no,0.0,259.8,85,574.21,242.3,117,267.8,168.8,72,98.8,5.4,1,,0,No
414,7494208416,1985-08-20,Insurance underwriter,126,no,no,0.0,256.5,112,566.93,199.5,90,220.48000000000002,188.3,122,110.11000000000001,7.0,5,24.57,3,No
415,6637704748,1984-09-28,Police officer,76,no,no,,169.5,77,374.66,,87,137.01999999999998,219.4,92,128.31,10.0,3,35.1,0,No
418,9371281054,1961-11-17,Manufacturing systems engineer,117,no,no,0.0,239.9,84,530.14,174.8,106,193.18,209.5,93,122.59,9.8,2,34.449999999999996,0,No
419,9880287601,1946-07-01,English as a foreign language teacher,128,no,yes,34.0,142.3,73,314.47,194.8,79,215.27999999999997,239.3,81,140.01,16.0,6,56.160000000000004,1,No
420,6002390138,1944-07-21,"Production assistant, television",115,no,no,0.0,184.1,98,406.90000000000003,327.0,73,361.40000000000003,212.5,106,124.28,7.5,6,26.389999999999997,2,No
421,8403434006,1966-05-08,Heritage manager,141,no,yes,28.0,206.9,126,457.21000000000004,264.4,126,292.11,171.8,124,100.49000000000001,9.3,11,32.629999999999995,2,No
422,7871557195,1947-11-29,Catering manager,51,no,no,0.0,259.9,114,574.34,176.2,94,194.74,77.2,112,45.11,15.3,1,53.69,1,No
423,6419648931,1964-08-01,Trade union research officer,100,no,no,0.0,203.8,122,450.45,283.1,76,312.78,197.3,83,115.44000000000001,12.5,3,43.94,0,No
424,6130722206,1999-11-30,"Research officer, political party",96,no,yes,45.0,248.8,124,549.9,140.3,77,155.09,263.6,102,154.18,10.3,2,36.14,3,No
425,8974952711,1956-12-18,"Scientist, physiological",112,no,yes,16.0,221.6,110,489.71000000000004,,123,143.91,200.0,108,117.0,11.3,3,39.65,1,No
426,6550875852,1976-08-13,Medical sales representative,129,yes,no,0.0,192.9,131,426.27,,101,205.01,205.2,130,119.99000000000001,10.9,4,38.22,1,No
427,8920335331,1982-09-23,Physiological scientist,163,,no,0.0,122.4,129,270.53,113.4,108,125.32000000000001,180.2,97,105.42999999999999,12.5,7,43.94,1,No
428,9696838462,1995-06-29,Insurance risk surveyor,67,no,yes,,104.9,65,231.78999999999996,216.3,93,239.07,,128,127.13999999999999,9.6,9,33.67,1,No
429,9325733320,1956-09-23,Public house manager,140,no,no,0.0,173.2,91,382.72,196.8,106,217.49,209.3,128,122.46,11.2,5,39.26,3,No
430,6296578495,1984-11-02,"Journalist, broadcasting",49,no,no,0.0,119.4,69,263.90000000000003,273.3,92,301.99,214.4,153,125.45,12.4,7,43.550000000000004,2,No
432,9435982736,2005-07-22,Amenity horticulturist,148,no,no,0.0,178.3,98,394.03,282.6,110,312.26,181.0,98,105.95,11.4,4,40.04,1,No
433,8441372008,1968-03-31,Pension scheme manager,112,no,no,0.0,243.4,77,537.94,182.1,97,201.24,259.2,94,151.58,12.8,2,44.98,1,No
434,6651823779,1946-06-04,Set designer,78,no,no,0.0,155.0,106,342.55,175.3,101,193.70000000000002,155.6,125,91.0,11.8,5,41.47,2,No
435,9274651299,1962-01-19,Event organiser,61,no,yes,,288.7,101,638.04,,102,225.16,203.2,49,118.82000000000001,8.6,3,30.159999999999997,0,No
436,6429537872,1967-11-16,Ship broker,58,no,yes,29.0,240.4,80,531.31,118.9,91,131.43,164.2,108,96.07,11.2,3,39.26,1,No
437,8129098868,2001-01-15,"Lecturer, further education",155,no,no,,190.3,123,420.55,301.3,96,332.93,214.6,134,125.58,8.0,3,28.080000000000002,1,No
439,7653224322,2004-11-08,"Research officer, political party",113,no,no,0.0,155.0,93,342.55,,106,365.3,189.4,123,110.75999999999999,13.5,3,47.449999999999996,1,No
440,9173191714,1982-10-01,"Engineer, materials",81,no,no,0.0,153.5,99,339.3,,102,218.4,198.5,86,116.09,6.3,2,,2,No
441,8961201830,1994-04-11,Automotive engineer,135,no,yes,27.0,273.4,141,604.24,154.0,99,170.17,,112,143.78,12.3,6,43.16,1,No
442,7926206849,1991-07-23,Surgeon,99,no,no,0.0,155.3,,343.2,265.7,95,293.53999999999996,145.7,67,85.28,12.4,4,43.550000000000004,0,No
443,8531672767,1990-08-25,"Teacher, primary school",59,no,yes,29.0,133.1,114,294.19,221.2,82,244.4,131.6,103,76.96,6.8,3,23.92,1,No
444,8785805218,1988-09-18,IT technical support officer,135,no,no,0.0,246.8,129,545.48,187.8,121,207.48000000000002,154.5,109,90.35000000000001,12.6,5,44.199999999999996,1,No
445,7220322720,1995-09-23,Market researcher,85,,no,0.0,165.4,,365.56,196.0,126,216.58,,110,204.23000000000002,9.6,7,33.67,2,No
446,6541607994,1990-10-05,Chartered certified accountant,70,no,no,0.0,59.5,103,131.56,,106,284.18,208.3,86,121.80999999999999,11.1,6,39.0,0,No
447,7586907211,1981-12-02,Interior and spatial designer,88,no,no,0.0,138.3,116,305.63,236.0,138,260.78,,110,104.78,9.6,4,33.67,3,No
448,7329439185,1979-11-10,Chief Executive Officer,55,no,no,0.0,286.7,,633.62,,121,148.46,192.9,122,112.84,6.9,5,24.18,2,No
449,6298196581,2001-03-28,"Civil engineer, consulting",75,no,no,0.0,117.3,114,259.22,201.1,61,222.17,107.9,82,63.18000000000001,12.2,3,42.77,1,No
450,9549070256,1982-09-08,Technical sales engineer,79,no,yes,21.0,264.3,79,584.09,202.8,118,224.11999999999998,,92,101.39999999999999,6.3,3,22.099999999999998,4,No
451,7588354069,1959-01-23,Accounting technician,85,no,no,0.0,127.9,107,282.62,271.2,124,299.65000000000003,202.2,76,118.3,12.5,5,43.94,0,No
452,9258961043,1945-07-20,"Accountant, chartered management",86,no,yes,23.0,225.5,107,498.4200000000001,246.3,105,272.22,245.7,81,143.78,9.8,2,34.449999999999996,0,No
453,6165800858,1947-05-05,"Copywriter, advertising",91,no,no,0.0,149.0,115,329.28999999999996,,105,271.05,260.0,94,152.1,8.3,3,29.120000000000005,0,No
454,6775756228,1957-06-23,"Designer, interior/spatial",149,no,yes,20.0,198.9,,439.53000000000003,274.0,88,302.77,190.7,76,111.54,14.3,9,,1,No
457,7707092927,1990-05-12,Dietitian,60,no,no,0.0,98.2,88,216.97000000000003,180.5,69,199.42,223.6,69,130.78,9.3,2,32.629999999999995,2,No
458,6658054819,1951-10-06,Barrister's clerk,54,no,no,0.0,159.8,99,353.21000000000004,264.0,64,291.72,115.7,70,67.73,9.7,7,34.06,2,No
459,6771812860,1990-05-14,Ergonomist,11,,yes,28.0,190.6,,421.2,220.1,122,243.23000000000002,180.3,80,105.42999999999999,6.0,3,21.060000000000002,3,No
460,9626001067,1959-01-26,Heritage manager,109,no,no,0.0,184.0,120,406.64,120.4,119,132.99,153.7,86,89.96,11.0,3,38.61,0,No
461,7077844261,1982-08-10,Meteorologist,90,no,no,0.0,261.8,128,578.63,,104,243.75,136.6,91,79.95,9.6,5,33.67,1,No
462,6919037869,1994-01-04,"Designer, graphic",115,no,no,,147.9,109,326.82,228.4,117,252.33,299.7,90,175.37,9.6,9,33.67,3,No
463,9138432885,1955-08-03,"Engineer, building services",144,no,yes,18.0,106.4,109,235.17,108.1,113,119.47,208.4,111,121.94000000000001,10.1,5,35.49,1,No
464,7821540104,1990-06-16,Press photographer,91,no,no,0.0,133.7,75,295.49,195.3,87,215.8,,89,164.06,5.9,2,20.67,0,No
465,8746300706,2000-12-24,"Psychologist, forensic",105,no,yes,23.0,193.5,85,427.7,220.2,90,243.35999999999999,272.4,111,159.38,8.5,5,29.9,0,No
468,9095480473,1989-08-29,Mental health nurse,112,no,no,0.0,170.4,103,376.61,,71,221.26,258.3,100,151.06,11.6,4,40.69,1,No
469,9548318368,1951-02-12,"Loss adjuster, chartered",86,no,yes,32.0,70.9,163,156.65,166.7,121,184.21,,105,143.26,11.1,5,39.0,3,No
470,6628744746,2005-02-15,Microbiologist,41,,yes,34.0,194.4,63,429.65,254.9,110,281.71000000000004,160.2,115,93.73,17.2,9,60.31999999999999,2,No
471,7905239953,1991-07-21,Energy manager,44,no,no,0.0,240.3,146,531.0500000000001,164.6,83,181.87,240.7,106,140.79,10.6,2,37.18,1,No
472,9907957843,1955-01-02,Systems analyst,78,no,no,0.0,75.0,116,165.75,248.7,87,274.82,,83,102.96,9.5,6,33.41,3,No
473,9859722429,1944-09-25,Estate agent,149,no,no,0.0,69.1,117,152.75,136.3,100,150.67,181.7,53,106.34,6.3,3,22.099999999999998,1,No
475,6431149757,1970-12-05,Recycling officer,139,no,yes,,214.6,101,474.23999999999995,235.1,132,259.74,162.8,132,95.29,14.8,12,52.0,0,No
476,6533635264,1979-05-04,Music tutor,74,no,no,0.0,148.5,111,328.25,146.5,42,161.85,289.2,83,169.13,9.9,6,34.71,3,No
477,7161070950,1962-01-25,"Doctor, general practice",50,no,no,0.0,258.1,106,570.44,161.4,106,178.36,225.1,110,131.69,11.7,5,41.08,1,No
478,8117066642,1987-07-01,Geographical information systems officer,141,no,yes,23.0,149.7,112,330.84999999999997,162.5,118,179.53,,115,128.83,7.6,2,,3,No
479,6596529216,1966-08-12,"Education officer, community",140,no,no,0.0,149.8,,331.11,164.4,98,181.61,294.7,124,172.38,8.1,2,28.47,1,No
480,7965465575,1969-08-30,Chartered accountant,99,no,no,0.0,190.4,,420.80999999999995,,107,174.72,271.5,92,158.86,11.2,4,39.26,2,No
481,6854753586,2003-04-30,"Accountant, chartered certified",166,no,no,0.0,181.4,108,400.92,253.8,54,280.41,112.3,94,65.64999999999999,11.6,6,40.69,1,No
482,7876970793,1988-06-15,Comptroller,124,no,no,0.0,151.1,123,333.97,187.4,104,207.09,255.4,93,149.37,5.3,3,,1,No
483,8029754417,1955-06-04,"Engineer, structural",74,no,no,0.0,155.7,116,344.11,173.7,63,191.88,257.4,97,150.54,8.1,4,28.47,0,No
484,9342496594,1945-09-19,Chief Operating Officer,117,no,no,0.0,149.9,95,331.24,256.1,110,283.01,212.7,92,124.41,13.3,13,,2,No
485,7435878122,1999-10-29,Dancer,85,no,no,,222.3,,491.27,231.5,101,255.84,223.5,75,130.78,11.0,2,38.61,3,No
486,8771147995,1979-04-06,Health visitor,36,no,yes,,149.4,111,330.2,131.8,113,145.6,132.7,87,77.61,6.7,2,,0,No
487,9617660589,1978-02-18,Human resources officer,102,yes,no,0.0,233.8,,516.75,221.6,131,244.92,146.9,106,85.93,12.8,3,44.98,0,No
488,9697717019,1946-08-07,Occupational hygienist,76,no,no,0.0,204.2,100,451.23,292.6,139,323.31,244.3,105,142.87,10.5,2,36.92,0,No
489,6590458396,1959-11-15,Paramedic,165,no,no,0.0,242.9,126,536.77,,65,231.78999999999996,,126,133.64,0.0,0,0.0,1,No
490,7606190162,2005-03-07,Astronomer,130,no,no,0.0,150.4,119,332.41,230.5,99,254.67,186.3,76,108.94000000000001,12.3,4,,1,No
491,9442240194,1993-01-13,IT consultant,78,no,no,0.0,208.9,119,461.63,252.4,132,278.84999999999997,,120,163.93,12.8,7,44.98,0,No
494,6149334676,1965-03-19,Astronomer,129,no,yes,33.0,119.6,,264.28999999999996,278.7,88,307.97,263.4,175,154.04999999999998,5.9,2,20.67,2,No
495,9214052082,1946-02-28,Animator,18,no,no,0.0,273.6,93,604.63,114.6,116,126.62,250.6,120,146.64,8.2,4,,1,No
496,9571067136,2005-02-27,"Pharmacist, hospital",161,yes,no,0.0,156.1,114,345.02,,63,199.29,,115,105.04,11.1,9,,2,No
497,9624655434,1972-04-17,Volunteer coordinator,93,no,yes,36.0,178.7,134,394.94,178.6,102,197.34,126.8,82,74.23,8.0,4,28.080000000000002,2,No
498,9639104107,1943-11-11,Production engineer,144,no,no,0.0,177.5,93,392.34,287.4,75,317.59,180.5,118,105.55999999999999,11.9,3,41.73,2,No
500,7645953776,1968-05-17,"Biochemist, clinical",95,no,no,0.0,175.2,91,387.14,244.4,109,270.01,75.8,95,44.33,7.5,2,26.389999999999997,1,No
501,7401742102,1968-06-24,Training and development officer,126,no,yes,23.0,114.3,,252.59,190.3,103,210.34,240.4,111,140.66,12.6,7,44.199999999999996,3,No
502,7929020418,1993-12-19,Database administrator,124,no,yes,28.0,251.4,104,555.62,225.1,89,248.69,251.9,121,147.42,7.5,5,26.389999999999997,1,No
504,7462443727,1956-03-16,"Therapist, art",109,yes,yes,26.0,217.2,138,479.96000000000004,145.5,111,160.81,280.7,76,164.19,9.3,3,32.629999999999995,0,No
505,8850100017,1954-09-12,IT consultant,80,no,no,0.0,206.3,97,455.91,154.9,98,171.21,263.6,82,154.18,12.4,12,43.550000000000004,0,No
506,7276571781,1952-05-04,Energy engineer,41,no,no,0.0,159.3,66,352.03999999999996,125.9,75,139.1,261.9,76,153.26999999999998,11.1,5,39.0,1,No
507,8320768331,1989-08-01,Animal nutritionist,136,no,yes,31.0,143.1,,316.28999999999996,236.6,65,261.43,227.8,120,133.25,11.4,5,,2,No
509,8832817552,1995-01-12,Commercial art gallery manager,143,no,yes,24.0,186.6,69,412.36,222.0,116,245.31,234.9,138,137.41,11.6,5,40.69,1,No
511,7803052108,1956-03-29,Psychiatric nurse,193,no,yes,17.0,124.0,102,274.03999999999996,202.9,81,224.25,205.1,129,119.99000000000001,12.3,3,43.16,1,No
512,8376871226,1964-09-22,"Scientist, water quality",73,no,no,0.0,198.3,94,438.23,279.3,101,308.62,146.2,87,85.54,14.8,8,52.0,3,No
513,7056058663,1999-07-04,Plant breeder/geneticist,62,no,no,0.0,172.8,101,381.94,204.8,97,226.33,240.8,90,140.92,9.1,8,31.98,2,No
514,8648471072,1996-08-05,Estate agent,30,no,yes,,217.4,74,480.48,213.8,86,236.21000000000004,227.2,104,132.86,6.6,3,23.14,0,No
516,6708813282,1948-11-07,Insurance risk surveyor,148,no,yes,14.0,93.6,137,206.83,193.8,72,214.10999999999999,144.9,84,84.75999999999999,17.5,5,61.49000000000001,1,No
517,8321151898,1964-06-07,Audiological scientist,96,,no,0.0,98.2,100,216.97000000000003,307.2,88,339.43,,120,106.73000000000002,7.6,1,26.65,2,No
518,7996071190,2005-03-21,"Teacher, adult education",52,no,no,0.0,214.7,68,474.5,,138,175.24,123.4,114,72.14999999999999,9.4,4,,2,No
519,9574467046,1994-07-25,Local government officer,87,no,no,0.0,168.2,92,371.67,224.7,100,248.3,169.5,99,99.19,12.9,3,45.24,1,No
520,6248311932,1952-10-28,Television camera operator,41,no,no,0.0,202.9,97,448.37,153.8,104,169.91,113.5,92,66.43,9.0,3,31.590000000000003,3,No
521,8910079944,1988-08-30,Clothing/textile technologist,112,no,no,0.0,261.4,,577.72,154.5,102,170.69,130.9,90,76.57,11.6,2,40.69,1,No
523,6067004955,1995-06-25,Cytogeneticist,122,no,yes,27.0,253.7,84,560.69,229.2,109,253.24,190.5,123,111.41,9.2,5,,7,No
524,8603718296,1956-07-24,Film/video editor,61,no,no,0.0,45.0,108,99.45,151.3,74,167.18,152.9,94,89.44,9.8,6,34.449999999999996,2,No
525,8869082370,1966-02-24,"Optician, dispensing",87,no,no,0.0,231.3,105,511.16,171.7,108,189.67,67.7,136,39.65,13.0,6,45.629999999999995,1,No
526,6108341674,1983-12-31,"Horticulturist, commercial",176,no,no,0.0,47.4,,104.78,167.8,90,185.38,163.1,107,95.42,10.5,8,36.92,2,No
527,7340860529,1954-04-28,Professor Emeritus,30,no,no,0.0,227.4,88,502.5799999999999,,100,201.63,191.7,134,112.19000000000001,12.5,3,43.94,0,No
528,7669950114,2004-05-31,Electronics engineer,95,no,yes,22.0,40.9,126,90.35000000000001,133.4,90,147.42,264.2,91,154.57,11.9,7,,0,No
529,7305735445,1947-02-23,Dramatherapist,46,no,no,0.0,124.8,133,275.86,157.3,143,173.81,199.3,72,116.61000000000001,8.6,4,30.159999999999997,2,No
530,8234080968,1950-10-04,"Conservation officer, historic buildings",100,yes,no,0.0,68.5,110,151.45000000000002,337.1,115,372.45,,99,119.99000000000001,12.1,9,42.51,0,No
531,6010075634,1948-01-19,Operations geologist,47,no,yes,37.0,163.5,77,361.40000000000003,203.1,102,224.38000000000002,232.0,87,135.72,7.8,4,27.43,2,No
532,7341383444,1989-09-22,Medical laboratory scientific officer,77,no,no,0.0,163.0,112,360.23,219.1,89,242.06,233.4,66,136.5,6.7,3,23.53,2,No
533,8189942343,1996-01-07,Pensions consultant,98,no,yes,38.0,213.7,61,472.28999999999996,253.0,104,279.63,207.7,73,121.55,10.7,5,,2,No
534,7525209710,1991-10-27,Economist,125,no,yes,36.0,201.3,117,444.86,42.2,78,46.67,125.7,104,73.58,5.4,3,,1,No
535,9420235461,1984-12-21,Town planner,67,no,no,0.0,310.4,97,686.01,66.5,123,73.45,246.5,99,144.17,9.2,10,32.24,4,No
536,9530643755,1958-09-05,Soil scientist,194,no,no,0.0,48.4,101,106.99000000000001,281.1,138,310.57,218.5,87,127.79,18.2,1,63.83,1,No
537,7971244671,1986-03-21,Chief Operating Officer,128,no,yes,40.0,171.2,88,378.3,,109,160.94,196.8,93,115.17999999999999,14.0,6,49.14,1,No
538,8578189663,1998-05-23,Software engineer,190,no,yes,22.0,166.5,93,368.03,183.0,92,202.28,121.0,102,70.72,8.5,3,29.9,0,No
539,9866526126,1981-06-23,Community arts worker,165,no,no,0.0,216.6,126,478.66,190.8,104,210.85999999999999,224.7,123,131.43,12.4,8,43.550000000000004,0,No
540,8795608843,1965-01-01,"Surveyor, commercial/residential",59,no,no,0.0,107.8,113,238.28999999999996,216.6,125,239.33,217.5,92,127.26999999999998,9.9,3,34.71,2,No
541,7341791064,2000-11-12,"Psychologist, sport and exercise",47,no,yes,28.0,141.3,94,312.26,168.0,108,185.64,113.5,84,66.43,7.8,2,27.43,1,No
542,6504627496,1950-08-12,Osteopath,150,no,yes,29.0,209.9,77,463.84,158.0,52,174.59,141.9,113,83.07,6.6,1,23.14,0,No
544,9311082106,1983-08-02,"Scientist, physiological",26,no,no,0.0,234.5,109,518.31,216.5,129,239.2,191.6,94,112.05999999999999,3.5,6,12.35,3,No
